EventType,EventTime_ET,OffsetMin,Minute_ET,Actual,Forecast,Previous,BTC_ret_1m,ETH_ret_1m,Surprise,Category,BTC_volume_1m,ETH_volume_1m
FOMC,2024-06-12 14:00:00-04:00,55,2024-06-12 14:55:00-04:00,5.5,5.5,5.5,0.00043774,0.00058179,0,Equal,110.27,878.12
FOMC,2024-06-12 14:00:00-04:00,56,2024-06-12 14:56:00-04:00,5.5,5.5,5.5,0.00182287,0.00155053,0,Equal,52.93,336.95
FOMC,2024-06-12 14:00:00-04:00,57,2024-06-12 14:57:00-04:00,5.5,5.5,5.5,0.00030328,0.00039545,0,Equal,46.39,377.04
FOMC,2024-06-12 14:00:00-04:00,58,2024-06-12 14:58:00-04:00,5.5,5.5,5.5,-0.00029331,-0.00067283,0,Equal,31.74,173.04
FOMC,2024-06-12 14:00:00-04:00,59,2024-06-12 14:59:00-04:00,5.5,5.5,5.5,0.00068071,0.00071537,0,Equal,29.26,252.75
FOMC,2024-06-12 14:00:00-04:00,60,2024-06-12 15:00:00-04:00,5.5,5.5,5.5,0.00090109,0.00111574,0,Equal,71.02,178.77
FOMC,2024-06-12 14:00:00-04:00,61,2024-06-12 15:01:00-04:00,5.5,5.5,5.5,0.00093613,0.00168574,0,Equal,36.72,523.48
FOMC,2024-06-12 14:00:00-04:00,62,2024-06-12 15:02:00-04:00,5.5,5.5,5.5,0.00003829,0.00043051,0,Equal,30.22,288.04
FOMC,2024-06-12 14:00:00-04:00,63,2024-06-12 15:03:00-04:00,5.5,5.5,5.5,0.00091158,0.00100595,0,Equal,24.15,394.36
FOMC,2024-06-12 14:00:00-04:00,64,2024-06-12 15:04:00-04:00,5.5,5.5,5.5,-0.00005766,-0.00018982,0,Equal,42,172.97
FOMC,2024-06-12 14:00:00-04:00,65,2024-06-12 15:05:00-04:00,5.5,5.5,5.5,-0.00066883,-0.00089624,0,Equal,27.26,200.83
FOMC,2024-06-12 14:00:00-04:00,66,2024-06-12 15:06:00-04:00,5.5,5.5,5.5,-0.00118733,-0.0005617,0,Equal,29.47,76.14
FOMC,2024-06-12 14:00:00-04:00,67,2024-06-12 15:07:00-04:00,5.5,5.5,5.5,0.00039339,0.00010066,0,Equal,40.66,203.95
FOMC,2024-06-12 14:00:00-04:00,68,2024-06-12 15:08:00-04:00,5.5,5.5,5.5,-0.00013176,0.00001398,0,Equal,19.41,80.3
FOMC,2024-06-12 14:00:00-04:00,69,2024-06-12 15:09:00-04:00,5.5,5.5,5.5,-0.00040403,-0.00003635,0,Equal,19.63,70.62
FOMC,2024-06-12 14:00:00-04:00,70,2024-06-12 15:10:00-04:00,5.5,5.5,5.5,-0.00026394,-0.00080522,0,Equal,30.47,328.24
FOMC,2024-06-12 14:00:00-04:00,71,2024-06-12 15:11:00-04:00,5.5,5.5,5.5,0.00079988,0.00063238,0,Equal,26.92,233.96
FOMC,2024-06-12 14:00:00-04:00,72,2024-06-12 15:12:00-04:00,5.5,5.5,5.5,-0.00096728,-0.00041107,0,Equal,36.14,95.81
FOMC,2024-06-12 14:00:00-04:00,73,2024-06-12 15:13:00-04:00,5.5,5.5,5.5,0.000052,0.00005875,0,Equal,49.89,212.47
FOMC,2024-06-12 14:00:00-04:00,74,2024-06-12 15:14:00-04:00,5.5,5.5,5.5,0.00098719,0.00106859,0,Equal,24.27,193.15
FOMC,2024-06-12 14:00:00-04:00,75,2024-06-12 15:15:00-04:00,5.5,5.5,5.5,0.00040685,0.00099201,0,Equal,20.41,119.55
FOMC,2024-06-12 14:00:00-04:00,76,2024-06-12 15:16:00-04:00,5.5,5.5,5.5,0.00060915,0.00021495,0,Equal,39.54,210.97
FOMC,2024-06-12 14:00:00-04:00,77,2024-06-12 15:17:00-04:00,5.5,5.5,5.5,0.00194246,0.00147365,0,Equal,50.53,401.92
FOMC,2024-06-12 14:00:00-04:00,78,2024-06-12 15:18:00-04:00,5.5,5.5,5.5,0.00037614,0.00005574,0,Equal,62.36,234.27
FOMC,2024-06-12 14:00:00-04:00,79,2024-06-12 15:19:00-04:00,5.5,5.5,5.5,0.00043384,-0.00005852,0,Equal,37.91,300.14
FOMC,2024-06-12 14:00:00-04:00,80,2024-06-12 15:20:00-04:00,5.5,5.5,5.5,0.00026988,0.00062427,0,Equal,35.32,161.54
FOMC,2024-06-12 14:00:00-04:00,81,2024-06-12 15:21:00-04:00,5.5,5.5,5.5,0.00021792,0.00084391,0,Equal,26.34,285.11
FOMC,2024-06-12 14:00:00-04:00,82,2024-06-12 15:22:00-04:00,5.5,5.5,5.5,-0.00089231,-0.00090998,0,Equal,31.32,190.23
FOMC,2024-06-12 14:00:00-04:00,83,2024-06-12 15:23:00-04:00,5.5,5.5,5.5,-0.00190869,-0.00217537,0,Equal,30.06,230.49
FOMC,2024-06-12 14:00:00-04:00,84,2024-06-12 15:24:00-04:00,5.5,5.5,5.5,-0.0028399,-0.00304545,0,Equal,53.49,294.5
FOMC,2024-06-12 14:00:00-04:00,85,2024-06-12 15:25:00-04:00,5.5,5.5,5.5,-0.00378923,-0.00541512,0,Equal,196.12,2534.65
FOMC,2024-06-12 14:00:00-04:00,86,2024-06-12 15:26:00-04:00,5.5,5.5,5.5,0.00222116,0.00418621,0,Equal,65.09,687.23
FOMC,2024-06-12 14:00:00-04:00,87,2024-06-12 15:27:00-04:00,5.5,5.5,5.5,0.00000335,-0.00135968,0,Equal,57.89,720.54
FOMC,2024-06-12 14:00:00-04:00,88,2024-06-12 15:28:00-04:00,5.5,5.5,5.5,-0.00225072,-0.00148505,0,Equal,85.41,501.05
FOMC,2024-06-12 14:00:00-04:00,89,2024-06-12 15:29:00-04:00,5.5,5.5,5.5,-0.00044646,-0.00046951,0,Equal,45.29,287.75
FOMC,2024-06-12 14:00:00-04:00,90,2024-06-12 15:30:00-04:00,5.5,5.5,5.5,-0.00091157,0.00060756,0,Equal,148.61,623.3
FOMC,2024-06-12 14:00:00-04:00,91,2024-06-12 15:31:00-04:00,5.5,5.5,5.5,-0.0001167,0.00001124,0,Equal,62.21,328.75
FOMC,2024-06-12 14:00:00-04:00,92,2024-06-12 15:32:00-04:00,5.5,5.5,5.5,-0.00000599,0.0009923,0,Equal,83.33,422.85
FOMC,2024-06-12 14:00:00-04:00,93,2024-06-12 15:33:00-04:00,5.5,5.5,5.5,-0.00096743,-0.00182537,0,Equal,31.94,194.62
FOMC,2024-06-12 14:00:00-04:00,94,2024-06-12 15:34:00-04:00,5.5,5.5,5.5,0.00082376,0.00136449,0,Equal,31.62,282.01
FOMC,2024-06-12 14:00:00-04:00,95,2024-06-12 15:35:00-04:00,5.5,5.5,5.5,-0.00115808,-0.00108449,0,Equal,32.3,287.82
FOMC,2024-06-12 14:00:00-04:00,96,2024-06-12 15:36:00-04:00,5.5,5.5,5.5,0.00181102,0.00197164,0,Equal,49.89,177.98
FOMC,2024-06-12 14:00:00-04:00,97,2024-06-12 15:37:00-04:00,5.5,5.5,5.5,-0.0000327,0.00024983,0,Equal,60.63,293.61
FOMC,2024-06-12 14:00:00-04:00,98,2024-06-12 15:38:00-04:00,5.5,5.5,5.5,-0.00173465,-0.0016305,0,Equal,92.46,278.73
FOMC,2024-06-12 14:00:00-04:00,99,2024-06-12 15:39:00-04:00,5.5,5.5,5.5,-0.00194608,-0.00160787,0,Equal,99.03,212.7
FOMC,2024-06-12 14:00:00-04:00,100,2024-06-12 15:40:00-04:00,5.5,5.5,5.5,-0.00117687,-0.00133735,0,Equal,158.53,870.84
FOMC,2024-06-12 14:00:00-04:00,101,2024-06-12 15:41:00-04:00,5.5,5.5,5.5,-0.00020408,-0.000468,0,Equal,62.54,323.08
FOMC,2024-06-12 14:00:00-04:00,102,2024-06-12 15:42:00-04:00,5.5,5.5,5.5,-0.00090879,-0.00089976,0,Equal,122.43,1257.08
FOMC,2024-06-12 14:00:00-04:00,103,2024-06-12 15:43:00-04:00,5.5,5.5,5.5,0.00088406,0.00101914,0,Equal,56.69,423.6
FOMC,2024-06-12 14:00:00-04:00,104,2024-06-12 15:44:00-04:00,5.5,5.5,5.5,-0.00059712,-0.00014665,0,Equal,29.08,261.48
FOMC,2024-06-12 14:00:00-04:00,105,2024-06-12 15:45:00-04:00,5.5,5.5,5.5,-0.00203778,-0.0011339,0,Equal,352.88,2106.54
FOMC,2024-06-12 14:00:00-04:00,106,2024-06-12 15:46:00-04:00,5.5,5.5,5.5,0.00022806,0.000497,0,Equal,138.1,619.26
FOMC,2024-06-12 14:00:00-04:00,107,2024-06-12 15:47:00-04:00,5.5,5.5,5.5,-0.00573932,-0.00363814,0,Equal,400.02,1578.52
FOMC,2024-06-12 14:00:00-04:00,108,2024-06-12 15:48:00-04:00,5.5,5.5,5.5,-0.00244385,-0.00154669,0,Equal,213.23,2313.76
FOMC,2024-06-12 14:00:00-04:00,109,2024-06-12 15:49:00-04:00,5.5,5.5,5.5,0.00123278,0.00060999,0,Equal,121.55,657.97
FOMC,2024-06-12 14:00:00-04:00,110,2024-06-12 15:50:00-04:00,5.5,5.5,5.5,-0.00339471,-0.00278438,0,Equal,266.62,2177.29
FOMC,2024-06-12 14:00:00-04:00,111,2024-06-12 15:51:00-04:00,5.5,5.5,5.5,0.00192022,0.00223486,0,Equal,145.41,958.44
FOMC,2024-06-12 14:00:00-04:00,112,2024-06-12 15:52:00-04:00,5.5,5.5,5.5,0.00081711,-0.00078017,0,Equal,126.13,727.85
FOMC,2024-06-12 14:00:00-04:00,113,2024-06-12 15:53:00-04:00,5.5,5.5,5.5,0.00111024,0.00229692,0,Equal,104.86,667.45
FOMC,2024-06-12 14:00:00-04:00,114,2024-06-12 15:54:00-04:00,5.5,5.5,5.5,-0.00193017,-0.00313863,0,Equal,82.88,511.26
FOMC,2024-06-12 14:00:00-04:00,115,2024-06-12 15:55:00-04:00,5.5,5.5,5.5,-0.00007403,0.0002529,0,Equal,80.2,402.62
FOMC,2024-06-12 14:00:00-04:00,116,2024-06-12 15:56:00-04:00,5.5,5.5,5.5,0.00047965,-0.00045739,0,Equal,86.49,735.92
FOMC,2024-06-12 14:00:00-04:00,117,2024-06-12 15:57:00-04:00,5.5,5.5,5.5,0.00103626,0.00158879,0,Equal,39.5,660.91
FOMC,2024-06-12 14:00:00-04:00,118,2024-06-12 15:58:00-04:00,5.5,5.5,5.5,-0.00030931,-0.00045403,0,Equal,89.18,383.11
FOMC,2024-06-12 14:00:00-04:00,119,2024-06-12 15:59:00-04:00,5.5,5.5,5.5,0.00072536,0.00187941,0,Equal,69.81,965.14
FOMC,2024-06-12 14:00:00-04:00,120,2024-06-12 16:00:00-04:00,5.5,5.5,5.5,-0.00093495,-0.0009096,0,Equal,47.57,346.16
FOMC,2024-07-31 14:00:00-04:00,-60,2024-07-31 13:00:00-04:00,5.5,5.5,5.5,-0.00031193,-0.00076586,0,Equal,6.17,108.59
FOMC,2024-07-31 14:00:00-04:00,-59,2024-07-31 13:01:00-04:00,5.5,5.5,5.5,0.00073423,0.00086681,0,Equal,27.23,260.25
FOMC,2024-07-31 14:00:00-04:00,-58,2024-07-31 13:02:00-04:00,5.5,5.5,5.5,-0.00057238,0.00000912,0,Equal,4.48,91.76
FOMC,2024-07-31 14:00:00-04:00,-57,2024-07-31 13:03:00-04:00,5.5,5.5,5.5,0.00048213,0.00044974,0,Equal,4.69,84.67
FOMC,2024-07-31 14:00:00-04:00,-56,2024-07-31 13:04:00-04:00,5.5,5.5,5.5,0.00050359,0.00057103,0,Equal,6.43,78.66
FOMC,2024-07-31 14:00:00-04:00,-55,2024-07-31 13:05:00-04:00,5.5,5.5,5.5,0.00079151,0.00074981,0,Equal,26.35,118.9
FOMC,2024-07-31 14:00:00-04:00,-54,2024-07-31 13:06:00-04:00,5.5,5.5,5.5,-0.00015029,-0.00028817,0,Equal,3.64,27.86
FOMC,2024-07-31 14:00:00-04:00,-53,2024-07-31 13:07:00-04:00,5.5,5.5,5.5,0.00015017,0.00076464,0,Equal,4.71,72.3
FOMC,2024-07-31 14:00:00-04:00,-52,2024-07-31 13:08:00-04:00,5.5,5.5,5.5,-0.00005988,-0.00015766,0,Equal,3.96,49.65
FOMC,2024-07-31 14:00:00-04:00,-51,2024-07-31 13:09:00-04:00,5.5,5.5,5.5,-0.00090196,-0.00058526,0,Equal,5.26,68.04
FOMC,2024-07-31 14:00:00-04:00,-50,2024-07-31 13:10:00-04:00,5.5,5.5,5.5,0.00054137,0.00081014,0,Equal,4.28,52.49
FOMC,2024-07-31 14:00:00-04:00,-49,2024-07-31 13:11:00-04:00,5.5,5.5,5.5,-0.00015051,0.00007883,0,Equal,4.49,65.03
FOMC,2024-07-31 14:00:00-04:00,-48,2024-07-31 13:12:00-04:00,5.5,5.5,5.5,0.0002407,0.00037288,0,Equal,9.37,61.6
FOMC,2024-07-31 14:00:00-04:00,-47,2024-07-31 13:13:00-04:00,5.5,5.5,5.5,-0.0000304,-0.00016364,0,Equal,2.62,44.65
FOMC,2024-07-31 14:00:00-04:00,-46,2024-07-31 13:14:00-04:00,5.5,5.5,5.5,-0.0002104,-0.0006971,0,Equal,2.64,78.86
FOMC,2024-07-31 14:00:00-04:00,-45,2024-07-31 13:15:00-04:00,5.5,5.5,5.5,0.00042148,0.00088867,0,Equal,9.77,65.35
FOMC,2024-07-31 14:00:00-04:00,-44,2024-07-31 13:16:00-04:00,5.5,5.5,5.5,-0.00039121,-0.00042121,0,Equal,5.85,219.53
FOMC,2024-07-31 14:00:00-04:00,-43,2024-07-31 13:17:00-04:00,5.5,5.5,5.5,0.00009032,-0.00030316,0,Equal,6.11,115.51
FOMC,2024-07-31 14:00:00-04:00,-42,2024-07-31 13:18:00-04:00,5.5,5.5,5.5,0.00035144,0.00042455,0,Equal,4.05,26.11
FOMC,2024-07-31 14:00:00-04:00,-41,2024-07-31 13:19:00-04:00,5.5,5.5,5.5,-0.00020071,-0.00046075,0,Equal,3.65,37.23
FOMC,2024-07-31 14:00:00-04:00,-40,2024-07-31 13:20:00-04:00,5.5,5.5,5.5,0.00042137,0.00033359,0,Equal,13.35,42.32
FOMC,2024-07-31 14:00:00-04:00,-39,2024-07-31 13:21:00-04:00,5.5,5.5,5.5,-0.00012064,-0.00039108,0,Equal,10.25,44.1
FOMC,2024-07-31 14:00:00-04:00,-38,2024-07-31 13:22:00-04:00,5.5,5.5,5.5,0.00096299,0.00121615,0,Equal,6.3,64.47
FOMC,2024-07-31 14:00:00-04:00,-37,2024-07-31 13:23:00-04:00,5.5,5.5,5.5,0.00096191,0.00093902,0,Equal,22.76,138.64
FOMC,2024-07-31 14:00:00-04:00,-36,2024-07-31 13:24:00-04:00,5.5,5.5,5.5,-0.00081099,-0.00038434,0,Equal,10.7,77.62
FOMC,2024-07-31 14:00:00-04:00,-35,2024-07-31 13:25:00-04:00,5.5,5.5,5.5,-0.00063086,-0.00034815,0,Equal,15.3,102.24
FOMC,2024-07-31 14:00:00-04:00,-34,2024-07-31 13:26:00-04:00,5.5,5.5,5.5,0.00024029,0.00022108,0,Equal,4.99,35.13
FOMC,2024-07-31 14:00:00-04:00,-33,2024-07-31 13:27:00-04:00,5.5,5.5,5.5,0.00024054,-0.000218,0,Equal,2.42,12.84
FOMC,2024-07-31 14:00:00-04:00,-32,2024-07-31 13:28:00-04:00,5.5,5.5,5.5,-0.00011994,0.00016657,0,Equal,21.2,41.41
FOMC,2024-07-31 14:00:00-04:00,-31,2024-07-31 13:29:00-04:00,5.5,5.5,5.5,0.00018023,0.00089931,0,Equal,11.73,74.06
FOMC,2024-07-31 14:00:00-04:00,-30,2024-07-31 13:30:00-04:00,5.5,5.5,5.5,-0.00048078,-0.00015429,0,Equal,24.61,101.36
FOMC,2024-07-31 14:00:00-04:00,-29,2024-07-31 13:31:00-04:00,5.5,5.5,5.5,0.0000612,-0.00009985,0,Equal,3.92,80.26
FOMC,2024-07-31 14:00:00-04:00,-28,2024-07-31 13:32:00-04:00,5.5,5.5,5.5,0.0008107,0.0009532,0,Equal,18.97,74.77
FOMC,2024-07-31 14:00:00-04:00,-27,2024-07-31 13:33:00-04:00,5.5,5.5,5.5,-0.00057088,-0.00033255,0,Equal,25.36,193.79
FOMC,2024-07-31 14:00:00-04:00,-26,2024-07-31 13:34:00-04:00,5.5,5.5,5.5,0.00036076,0.00080745,0,Equal,5.26,63.76
FOMC,2024-07-31 14:00:00-04:00,-25,2024-07-31 13:35:00-04:00,5.5,5.5,5.5,0.00057611,0.00050765,0,Equal,15.78,219.02
FOMC,2024-07-31 14:00:00-04:00,-24,2024-07-31 13:36:00-04:00,5.5,5.5,5.5,0.00017496,0.00003926,0,Equal,3.38,84.39
FOMC,2024-07-31 14:00:00-04:00,-23,2024-07-31 13:37:00-04:00,5.5,5.5,5.5,0.00033063,0.00037147,0,Equal,7.8,83.63
FOMC,2024-07-31 14:00:00-04:00,-22,2024-07-31 13:38:00-04:00,5.5,5.5,5.5,0.00027003,-0.00006642,0,Equal,10.1,89.19
FOMC,2024-07-31 14:00:00-04:00,-21,2024-07-31 13:39:00-04:00,5.5,5.5,5.5,-0.00042017,-0.00040456,0,Equal,7.36,89.79
FOMC,2024-07-31 14:00:00-04:00,-20,2024-07-31 13:40:00-04:00,5.5,5.5,5.5,0.00105101,0.00075811,0,Equal,14.8,97.37
FOMC,2024-07-31 14:00:00-04:00,-19,2024-07-31 13:41:00-04:00,5.5,5.5,5.5,0.00053973,0.00070019,0,Equal,45.31,378.61
FOMC,2024-07-31 14:00:00-04:00,-18,2024-07-31 13:42:00-04:00,5.5,5.5,5.5,-0.00090395,0.00003016,0,Equal,20.57,216.94
FOMC,2024-07-31 14:00:00-04:00,-17,2024-07-31 13:43:00-04:00,5.5,5.5,5.5,0.00093463,0.00025333,0,Equal,3.97,186.1
FOMC,2024-07-31 14:00:00-04:00,-16,2024-07-31 13:44:00-04:00,5.5,5.5,5.5,0.00080965,0.00168243,0,Equal,15.02,524.41
FOMC,2024-07-31 14:00:00-04:00,-15,2024-07-31 13:45:00-04:00,5.5,5.5,5.5,0.00032947,0.00137559,0,Equal,13.8,588.16
FOMC,2024-07-31 14:00:00-04:00,-14,2024-07-31 13:46:00-04:00,5.5,5.5,5.5,-0.00098823,-0.00188771,0,Equal,14.48,298.94
FOMC,2024-07-31 14:00:00-04:00,-13,2024-07-31 13:47:00-04:00,5.5,5.5,5.5,-0.00035966,-0.00065351,0,Equal,7.07,156.28
FOMC,2024-07-31 14:00:00-04:00,-12,2024-07-31 13:48:00-04:00,5.5,5.5,5.5,0.00101955,0.00022903,0,Equal,17.12,32.4
FOMC,2024-07-31 14:00:00-04:00,-11,2024-07-31 13:49:00-04:00,5.5,5.5,5.5,0.00023392,0.0002109,0,Equal,27.83,233.02
FOMC,2024-07-31 14:00:00-04:00,-10,2024-07-31 13:50:00-04:00,5.5,5.5,5.5,0.0005146,0.00055425,0,Equal,16.55,232.61
FOMC,2024-07-31 14:00:00-04:00,-9,2024-07-31 13:51:00-04:00,5.5,5.5,5.5,-0.00032174,-0.00076167,0,Equal,16.63,127.44
FOMC,2024-07-31 14:00:00-04:00,-8,2024-07-31 13:52:00-04:00,5.5,5.5,5.5,-0.00048651,0.00059956,0,Equal,16.51,156.55
FOMC,2024-07-31 14:00:00-04:00,-7,2024-07-31 13:53:00-04:00,5.5,5.5,5.5,-0.00092856,-0.0010087,0,Equal,10.39,60.98
FOMC,2024-07-31 14:00:00-04:00,-6,2024-07-31 13:54:00-04:00,5.5,5.5,5.5,0.00029817,-0.00022606,0,Equal,4.79,46.99
FOMC,2024-07-31 14:00:00-04:00,-5,2024-07-31 13:55:00-04:00,5.5,5.5,5.5,0.00030152,0.00031655,0,Equal,6.3,214.89
FOMC,2024-07-31 14:00:00-04:00,-4,2024-07-31 13:56:00-04:00,5.5,5.5,5.5,-0.00022967,0.00034659,0,Equal,18.12,94.21
FOMC,2024-07-31 14:00:00-04:00,-3,2024-07-31 13:57:00-04:00,5.5,5.5,5.5,-0.00078912,-0.00102434,0,Equal,17.36,110.8
FOMC,2024-07-31 14:00:00-04:00,-2,2024-07-31 13:58:00-04:00,5.5,5.5,5.5,-0.0009901,-0.00141444,0,Equal,31.43,404.92
FOMC,2024-07-31 14:00:00-04:00,-1,2024-07-31 13:59:00-04:00,5.5,5.5,5.5,0.00108085,0.00129564,0,Equal,10.92,264.14
FOMC,2024-07-31 14:00:00-04:00,0,2024-07-31 14:00:00-04:00,5.5,5.5,5.5,-0.00364439,-0.00352295,0,Equal,119.66,1697.4
FOMC,2024-07-31 14:00:00-04:00,1,2024-07-31 14:01:00-04:00,5.5,5.5,5.5,0.0030858,0.00386231,0,Equal,53.27,1581.02
FOMC,2024-07-31 14:00:00-04:00,2,2024-07-31 14:02:00-04:00,5.5,5.5,5.5,-0.00067489,-0.00115785,0,Equal,21.42,344.08
FOMC,2024-07-31 14:00:00-04:00,3,2024-07-31 14:03:00-04:00,5.5,5.5,5.5,-0.00073555,-0.00103543,0,Equal,22.13,170.81
FOMC,2024-07-31 14:00:00-04:00,4,2024-07-31 14:04:00-04:00,5.5,5.5,5.5,-0.00075187,-0.00223316,0,Equal,50.87,983.78
FOMC,2024-07-31 14:00:00-04:00,5,2024-07-31 14:05:00-04:00,5.5,5.5,5.5,0.00162983,0.0021897,0,Equal,14.64,563.02
FOMC,2024-07-31 14:00:00-04:00,6,2024-07-31 14:06:00-04:00,5.5,5.5,5.5,0.00104515,0.00113628,0,Equal,9.63,450.43
FOMC,2024-07-31 14:00:00-04:00,7,2024-07-31 14:07:00-04:00,5.5,5.5,5.5,-0.0015001,-0.00125573,0,Equal,11.57,88.55
FOMC,2024-07-31 14:00:00-04:00,8,2024-07-31 14:08:00-04:00,5.5,5.5,5.5,-0.00048016,-0.0003778,0,Equal,10.55,114.7
FOMC,2024-07-31 14:00:00-04:00,9,2024-07-31 14:09:00-04:00,5.5,5.5,5.5,-0.00243411,-0.00281188,0,Equal,55.42,345.63
FOMC,2024-07-31 14:00:00-04:00,10,2024-07-31 14:10:00-04:00,5.5,5.5,5.5,-0.00108453,-0.00209211,0,Equal,24.8,495.11
FOMC,2024-07-31 14:00:00-04:00,11,2024-07-31 14:11:00-04:00,5.5,5.5,5.5,0.00180937,0.00186254,0,Equal,14.72,143.32
FOMC,2024-07-31 14:00:00-04:00,12,2024-07-31 14:12:00-04:00,5.5,5.5,5.5,-0.0007225,-0.00027901,0,Equal,8.39,108.46
FOMC,2024-07-31 14:00:00-04:00,13,2024-07-31 14:13:00-04:00,5.5,5.5,5.5,0.00006025,0.00026696,0,Equal,14.04,114.84
FOMC,2024-07-31 14:00:00-04:00,14,2024-07-31 14:14:00-04:00,5.5,5.5,5.5,0.00039146,0.00118582,0,Equal,10.8,287.91
FOMC,2024-07-31 14:00:00-04:00,15,2024-07-31 14:15:00-04:00,5.5,5.5,5.5,-0.00021064,-0.00103296,0,Equal,16.46,401.14
FOMC,2024-07-31 14:00:00-04:00,16,2024-07-31 14:16:00-04:00,5.5,5.5,5.5,0.00006009,0.00038511,0,Equal,4.6,129.35
FOMC,2024-07-31 14:00:00-04:00,17,2024-07-31 14:17:00-04:00,5.5,5.5,5.5,-0.0000902,-0.00006669,0,Equal,4.58,67.5
FOMC,2024-07-31 14:00:00-04:00,18,2024-07-31 14:18:00-04:00,5.5,5.5,5.5,-0.00018057,-0.00001213,0,Equal,6.32,54.01
FOMC,2024-07-31 14:00:00-04:00,19,2024-07-31 14:19:00-04:00,5.5,5.5,5.5,-0.00093388,-0.0007912,0,Equal,11.9,292.13
FOMC,2024-07-31 14:00:00-04:00,20,2024-07-31 14:20:00-04:00,5.5,5.5,5.5,0.00063307,0.00052788,0,Equal,11.98,69.82
FOMC,2024-07-31 14:00:00-04:00,21,2024-07-31 14:21:00-04:00,5.5,5.5,5.5,-0.00060057,-0.00061251,0,Equal,10.93,53.14
FOMC,2024-07-31 14:00:00-04:00,22,2024-07-31 14:22:00-04:00,5.5,5.5,5.5,0.00017232,-0.00011226,0,Equal,18.8,93.67
FOMC,2024-07-31 14:00:00-04:00,23,2024-07-31 14:23:00-04:00,5.5,5.5,5.5,-0.00186263,-0.00156272,0,Equal,69.06,181.37
FOMC,2024-07-31 14:00:00-04:00,24,2024-07-31 14:24:00-04:00,5.5,5.5,5.5,-0.00072473,-0.00041636,0,Equal,58.35,528.97
FOMC,2024-07-31 14:00:00-04:00,25,2024-07-31 14:25:00-04:00,5.5,5.5,5.5,0.00051383,0.00089996,0,Equal,17.43,100.11
FOMC,2024-07-31 14:00:00-04:00,26,2024-07-31 14:26:00-04:00,5.5,5.5,5.5,-0.00093665,-0.0011604,0,Equal,20.85,200.31
FOMC,2024-07-31 14:00:00-04:00,27,2024-07-31 14:27:00-04:00,5.5,5.5,5.5,0.00166324,0.00137767,0,Equal,16.39,123.14
FOMC,2024-07-31 14:00:00-04:00,28,2024-07-31 14:28:00-04:00,5.5,5.5,5.5,-0.00003034,-0.00010326,0,Equal,9.12,46.79
FOMC,2024-07-31 14:00:00-04:00,29,2024-07-31 14:29:00-04:00,5.5,5.5,5.5,-0.00078475,-0.00032803,0,Equal,11.71,98.01
FOMC,2024-07-31 14:00:00-04:00,30,2024-07-31 14:30:00-04:00,5.5,5.5,5.5,0.00111771,0.00144929,0,Equal,9.97,108.82
FOMC,2024-07-31 14:00:00-04:00,31,2024-07-31 14:31:00-04:00,5.5,5.5,5.5,0.00168774,0.00174452,0,Equal,26.57,160.66
FOMC,2024-07-31 14:00:00-04:00,32,2024-07-31 14:32:00-04:00,5.5,5.5,5.5,0.00117724,0.00197166,0,Equal,19.94,195.05
FOMC,2024-07-31 14:00:00-04:00,33,2024-07-31 14:33:00-04:00,5.5,5.5,5.5,-0.00093286,-0.00088263,0,Equal,20.55,85.14
FOMC,2024-07-31 14:00:00-04:00,34,2024-07-31 14:34:00-04:00,5.5,5.5,5.5,-0.00009036,0.00030556,0,Equal,18.33,113.81
FOMC,2024-07-31 14:00:00-04:00,35,2024-07-31 14:35:00-04:00,5.5,5.5,5.5,-0.00174715,-0.00152735,0,Equal,19.58,264.33
FOMC,2024-07-31 14:00:00-04:00,36,2024-07-31 14:36:00-04:00,5.5,5.5,5.5,-0.00078457,-0.00046648,0,Equal,19.73,222.92
FOMC,2024-07-31 14:00:00-04:00,37,2024-07-31 14:37:00-04:00,5.5,5.5,5.5,0.00046945,-0.00023941,0,Equal,26.67,173.52
FOMC,2024-07-31 14:00:00-04:00,38,2024-07-31 14:38:00-04:00,5.5,5.5,5.5,-0.00010701,0.00009397,0,Equal,10.17,78.11
FOMC,2024-07-31 14:00:00-04:00,39,2024-07-31 14:39:00-04:00,5.5,5.5,5.5,0.00048302,0.00088806,0,Equal,28.9,103.23
FOMC,2024-07-31 14:00:00-04:00,40,2024-07-31 14:40:00-04:00,5.5,5.5,5.5,0.00195528,0.00234386,0,Equal,20.23,385.11
FOMC,2024-07-31 14:00:00-04:00,41,2024-07-31 14:41:00-04:00,5.5,5.5,5.5,0.00265601,0.00235952,0,Equal,82.83,681.13
FOMC,2024-07-31 14:00:00-04:00,42,2024-07-31 14:42:00-04:00,5.5,5.5,5.5,-0.00114105,-0.00130508,0,Equal,29.31,162.96
FOMC,2024-07-31 14:00:00-04:00,43,2024-07-31 14:43:00-04:00,5.5,5.5,5.5,0.00034565,-0.00023238,0,Equal,18.2,103.3
FOMC,2024-07-31 14:00:00-04:00,44,2024-07-31 14:44:00-04:00,5.5,5.5,5.5,0.00016533,0.00079391,0,Equal,17.45,127.21
FOMC,2024-07-31 14:00:00-04:00,45,2024-07-31 14:45:00-04:00,5.5,5.5,5.5,0.00070598,0.0007963,0,Equal,4.78,89.17
FOMC,2024-07-31 14:00:00-04:00,46,2024-07-31 14:46:00-04:00,5.5,5.5,5.5,-0.00139624,-0.00173902,0,Equal,11.09,104
